gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,pooled_rho,sign_consistent,meta_p_adj,neg_log10_adj_pval,trend
CDC5L,0.01749733939214853,0.09517088219464873,623,0.029910992339280934,healthy,aging,aida,CD4T,3.1578947136219e-05,0.024854222647128846,False,4.871630259428906e-05,4.312325680634461,Increase in aging
CEBPB,0.00030731793399332234,0.14412746227103734,623,0.0009040864802361692,healthy,aging,aida,CD4T,2.0085703322502219e-10,0.17618873929624512,True,7.58460140387024e-10,9.120067237902733,Increase in aging
CEBPD,0.6084998642727875,-0.020560621710877906,623,0.6811967507124568,healthy,aging,aida,CD4T,9.070342852153641e-05,0.014732833629751137,False,0.0001303861784997086,3.8847684432624408,Increase in aging
CEBPZ,0.4465147350371296,0.03055260710614184,623,0.5278889157214662,healthy,aging,aida,CD4T,3.636917210189286e-05,0.00252877280348858,False,5.576606388956905e-05,4.2536300080342935,Increase in aging
CLOCK,0.6634648050517665,0.01746704411740519,623,0.726651929342411,healthy,aging,aida,CD4T,0.13930832586021624,0.06341075706170712,True,0.14685419351097795,0.8331136474205526,Increase in aging
CREB1,0.0025505543584734454,-0.12068496460095496,623,0.005468561463506624,healthy,aging,aida,CD4T,3.919791210262714e-05,-0.13001547995524676,True,5.974139615641366e-05,4.223724632151356,Decrease in aging
CREB3,1.1210495598770751e-07,0.21061134303928028,623,1.3505978030899998e-06,healthy,aging,aida,CD4T,2.682064147835869e-25,0.2820768754958414,True,7.539580326694165e-24,23.122652827455614,Increase in aging
CREB3L2,0.00019886166329387685,0.14852776277601398,623,0.0006061686844982029,healthy,aging,aida,CD4T,2.434291539283756e-15,0.21899879786702434,True,1.5791686139456163e-14,13.801571496212992,Increase in aging
CREM,0.39550378409148707,-0.03410023723787964,623,0.4787677386370633,healthy,aging,aida,CD4T,1.967408462002748e-05,0.009833692752629804,False,3.1305304458282715e-05,4.504382068147538,Increase in aging
CTCF,0.06027297008004711,-0.0753165094078179,623,0.09023113272338414,healthy,aging,aida,CD4T,0.048993134793411136,-0.09061467377518734,True,0.05297120984073939,1.275960107843017,Decrease in aging
CUX1,5.4516066401918165e-06,-0.18101289832322148,623,3.0367021598910712e-05,healthy,aging,aida,CD4T,1.3059437170148033e-08,-0.15959528840753215,True,3.552728606502637e-08,7.449437967067404,Decrease in aging
DDIT3,0.8450996821207618,-0.007843149773415105,623,0.8762713917071834,healthy,aging,aida,CD4T,3.6795064224709667e-07,0.03185465812957408,False,7.693513428802931e-07,6.113875283829573,Increase in aging
DMTF1,9.78753213810309e-07,-0.19466017378224398,623,7.738267596687757e-06,healthy,aging,aida,CD4T,6.680603768301921e-10,-0.18000210750697232,True,2.380553173775192e-09,8.623322113362235,Decrease in aging
DNMT1,7.97498565566631e-05,0.15738906698550684,623,0.00026548307511626006,healthy,aging,aida,CD4T,1.2127881529859063e-10,0.08474939233433144,False,4.870403217546576e-10,9.312435082336403,Increase in aging
DR1,7.732976250480642e-06,0.17810786182288277,623,3.9128859827432055e-05,healthy,aging,aida,CD4T,7.612290413670474e-11,0.13580554176620763,True,3.1063056042881126e-10,9.507755819783563,Increase in aging
DRAP1,0.0008261554315961872,0.1336367318797853,623,0.002132829838712606,healthy,aging,aida,CD4T,4.529689794783993e-11,0.2049306897570041,True,1.910019196800584e-10,9.718962267818938,Increase in aging
E2F2,7.072220257931175e-06,0.17885452393324808,623,3.72764942761789e-05,healthy,aging,aida,CD4T,7.575213011548816e-23,0.2568444312603765,True,1.1978305574511567e-21,20.92160461197051,Increase in aging
E2F4,0.00011016959245673594,0.15431022682679768,623,0.000352821606222205,healthy,aging,aida,CD4T,2.5063519771367227e-13,0.19034972591983587,True,1.3210563546158144e-12,11.879078655529572,Increase in aging
EEA1,1.608563842773162e-07,-0.20804002728779752,623,1.8498484191891362e-06,healthy,aging,aida,CD4T,1.8282814635015166e-18,-0.2517175744858665,True,1.541850700886279e-17,16.811957677465603,Decrease in aging
EGR1,0.6803899030212405,0.016535752179166096,623,0.7356352370272387,healthy,aging,aida,CD4T,3.831366126982706e-09,0.046140029135028016,False,1.1821166221056396e-08,7.927339675875659,Increase in aging
ELF1,0.1895038342285104,-0.05263536924119821,623,0.2578226789455135,healthy,aging,aida,CD4T,0.0004652807318531335,-0.01882067351525718,False,0.0005975432749179836,3.223630637028322,Decrease in aging
ELF2,0.0019795282442941066,-0.12370204347042027,623,0.004432041113331053,healthy,aging,aida,CD4T,2.7966736942321212e-08,-0.13096612250421927,False,7.075584446407267e-08,7.150237681405587,Decrease in aging
ELF4,0.37670877265517244,0.0354758767130368,623,0.4605903475776606,healthy,aging,aida,CD4T,0.2358617649278171,0.05562012710659473,True,0.2415912005131082,0.6169188880897982,Increase in aging
ELK3,2.4777575675436015e-05,0.16807741378027458,623,0.0001020257969795196,healthy,aging,aida,CD4T,5.885546613035517e-16,0.18467853395076972,True,4.024441332697259e-15,14.395294399262953,Increase in aging
ELK4,1.5512296455877442e-10,-0.2527532907967617,623,6.541018338894988e-09,healthy,aging,aida,CD4T,7.925436163750116e-28,-0.262811151317038,True,5.012838373571949e-26,25.299916297899898,Decrease in aging
EOMES,0.036031601776135416,0.08401749943276468,623,0.056974970308514124,healthy,aging,aida,CD4T,5.891295150731718e-06,0.05549677347388902,False,1.0208888172158388e-05,4.9910215534066396,Increase in aging
ETS1,7.356756603403676e-06,-0.17852516602316473,623,3.7984886135941434e-05,healthy,aging,aida,CD4T,1.0035656897481803e-09,-0.18884326652581893,True,3.431109723057968e-09,8.464565393469133,Decrease in aging
ETV3,0.6774838172331941,-0.01669501360675092,623,0.7356352370272387,healthy,aging,aida,CD4T,0.00015399902720260775,-0.012750753912208292,False,0.00021290575891945223,3.67181259110694,Decrease in aging
ETV6,0.9853563597237406,-0.0007368216040098408,623,0.9971806360404255,healthy,aging,aida,CD4T,0.0017021623396594808,0.08740351946774226,True,0.002111015058499258,2.6755086687293836,Increase in aging
ETV7,5.303169091928834e-07,0.1993031117740851,623,4.791792072349983e-06,healthy,aging,aida,CD4T,8.539752309928897e-25,0.2825763189900664,True,1.9641430312836465e-23,22.706826889545287,Increase in aging
FLI1,3.400442032250998e-05,0.1652485891074653,623,0.0001323556667937696,healthy,aging,aida,CD4T,3.578125115890075e-15,0.185072429899633,True,2.229140315718297e-14,13.651862593509792,Increase in aging
FOS,0.6542716379529966,-0.0179768186482034,623,0.7196988017482963,healthy,aging,aida,CD4T,4.598170124436636e-06,0.03271931586891107,False,8.192514376637105e-06,5.086582787823074,Increase in aging
FOSB,0.4723434555224158,-0.028844895733299996,623,0.5532541400332001,healthy,aging,aida,CD4T,2.7867494645083005e-06,-0.00771121553648884,False,5.109040684931885e-06,5.291660638877521,Decrease in aging
FOSL2,0.9909999965251851,-0.00045283588977413844,623,0.9982808719239261,healthy,aging,aida,CD4T,8.459680715406563e-06,0.03930018366513965,False,1.426866147331907e-05,4.845616765639157,Increase in aging
FOXJ3,0.0003792777167834368,-0.14195531368497188,623,0.0010661918038467723,healthy,aging,aida,CD4T,1.530074100459192e-05,-0.142138225410823,True,2.497475789781778e-05,4.602498713078013,Decrease in aging
FOXK1,0.41356367821757595,-0.03281507094980678,623,0.4982457647097463,healthy,aging,aida,CD4T,1.7380005920897373e-07,-0.01655403264982931,False,3.9111979012969033e-07,6.407690208781503,Decrease in aging
FOXO1,2.488482993840696e-06,-0.18736787712503178,623,1.7201055286863344e-05,healthy,aging,aida,CD4T,3.716680207404963e-17,-0.24945246012288594,True,2.6866288356384444e-16,15.570792328270333,Decrease in aging
FOXP1,1.2943898352371914e-05,-0.17374024858337506,623,5.9541932420910805e-05,healthy,aging,aida,CD4T,3.6124408278438805e-15,-0.23697830043997736,True,2.229140315718297e-14,13.651862593509792,Decrease in aging
GATA3,2.2153100557355377e-07,0.2057332685006356,623,2.4368410613090915e-06,healthy,aging,aida,CD4T,1.3399681795393182e-20,0.25878967278563225,True,1.2555998126794353e-19,18.901148757763565,Increase in aging
GATAD2A,0.005424871097127536,-0.11128202863422221,623,0.010477041126513487,healthy,aging,aida,CD4T,0.004585471238387301,-0.10566003922904277,True,0.005524401063390415,2.257714799808358,Decrease in aging
GATAD2B,2.1227340587316476e-05,-0.1694428152108852,623,8.950861947651781e-05,healthy,aging,aida,CD4T,6.58972073818893e-08,-0.161180875223353,True,1.6021471747923974e-07,6.795297591707227,Decrease in aging
GFI1,0.7107455037217281,-0.014887067386431526,623,0.7619432730576152,healthy,aging,aida,CD4T,2.093175298163979e-05,-0.033225319659630506,False,3.309833440221792e-05,4.4801938605483365,Decrease in aging
GFI1B,0.01454386952743511,-0.09785990749928927,623,0.025202732811240296,healthy,aging,aida,CD4T,0.2922241393967819,-0.03731814601017388,True,0.29691850308187073,0.5273627376145776,Decrease in aging
GTF2I,0.0035226278834301623,-0.11674243955318332,623,0.0071297988360626485,healthy,aging,aida,CD4T,0.00015813357142742583,-0.11925111925526284,True,0.0002174336607127105,3.662673222300425,Decrease in aging
GTF3A,3.65139480646502e-05,0.1646058313806803,623,0.0001378810277665149,healthy,aging,aida,CD4T,4.60057748083877e-12,0.21245037439902437,True,2.0784751833075157e-11,10.682255156539988,Increase in aging
HBP1,0.28606053496831496,-0.0428069587361236,623,0.37114520690760866,healthy,aging,aida,CD4T,1.0683449797070027e-05,-0.042543031589118166,False,1.766609672325959e-05,4.752859396096389,Decrease in aging
HIF1A,7.189035668048576e-05,-0.1583656052871817,623,0.000252614725557818,healthy,aging,aida,CD4T,4.7724302895171165e-12,-0.19621446206960477,True,2.1182892337681238e-11,10.674014741087158,Decrease in aging
HIVEP1,0.0013055855227588388,-0.12851980930881268,623,0.0031458394024570114,healthy,aging,aida,CD4T,1.1755481277446831e-08,-0.172044994633348,True,3.2327573512978786e-08,7.490426892031558,Decrease in aging
HLF,0.002625013155947906,0.12033821944593862,623,0.00558091032314975,healthy,aging,aida,CD4T,3.491608608352866e-10,0.1812220065327208,True,1.2990837910489338e-09,8.886362835981183,Increase in aging
HMBOX1,0.002125380626482137,-0.12286236815893144,623,0.004635528435344661,healthy,aging,aida,CD4T,0.000202965124103798,-0.12288131507869075,True,0.0002745998737874914,3.561299666711094,Decrease in aging
HMG20B,0.008745322574702024,0.10496281170854616,623,0.01580404722428294,healthy,aging,aida,CD4T,0.00016431238549570486,0.06269865447008154,False,0.00022470828935358558,3.648380906423245,Increase in aging
HSF1,0.09445933161765202,0.06705971339355127,623,0.13721114032108161,healthy,aging,aida,CD4T,0.0016660760054074987,0.02037985449065932,False,0.0020764395535374245,2.6826807069558574,Increase in aging
HSF2,2.05446769395396e-10,-0.25110866690336053,623,7.425433236719312e-09,healthy,aging,aida,CD4T,3.7341953698946196e-25,-0.28733503846258435,True,9.447514285833387e-24,23.02468244270241,Decrease in aging
IKZF1,3.913835436248113e-07,-0.20156460757974454,623,3.7906701278678743e-06,healthy,aging,aida,CD4T,6.39167247067724e-13,-0.21451725587262976,True,3.1750936335349574e-12,11.498243462835644,Decrease in aging
IKZF2,0.0032071664121837776,-0.11789983011506336,623,0.00665092706788931,healthy,aging,aida,CD4T,1.0873166691776075e-08,-0.1558182470921855,True,3.056567970021497e-08,7.514765942201354,Decrease in aging
IKZF3,0.3854117447289024,0.034833813371121715,623,0.46879409334813604,healthy,aging,aida,CD4T,0.2119768578358267,0.01461541668479262,False,0.21979567636255803,0.6579808549077569,Increase in aging
IKZF5,0.0007500249148756121,-0.13469520529627446,623,0.001997434773300314,healthy,aging,aida,CD4T,8.606051093403737e-10,-0.18542564385221624,True,3.0240707314321462e-09,8.519408055131336,Decrease in aging
IRF1,0.9324584285694129,0.0034023465541059734,623,0.9474376804339818,healthy,aging,aida,CD4T,0.0006403720025178519,0.04622021556775345,False,0.0008182531143283662,3.087112333061754,Increase in aging
IRF2,0.1112220559933366,0.06387425586920097,623,0.1572021238341573,healthy,aging,aida,CD4T,5.519605480500933e-05,0.09818061945303115,True,8.214471685686683e-05,4.085420363010317,Increase in aging
IRF3,5.733818964825492e-06,0.1805963257869479,623,3.0865025491507434e-05,healthy,aging,aida,CD4T,7.213986978174653e-14,0.10920937526219687,False,3.967692837996059e-13,12.401461956459093,Increase in aging
IRF4,4.969874866064394e-21,0.36466936857304855,623,6.286891705571459e-19,healthy,aging,aida,CD4T,2.9605563709947553e-43,0.24196588555643953,False,2.496735872872244e-41,40.60262739878656,Increase in aging
IRF5,7.888276214806794e-05,0.15749223399986878,623,0.00026548307511626006,healthy,aging,aida,CD4T,1.024440864032323e-15,0.22336617092794528,True,6.820619436846783e-15,14.166176181679562,Increase in aging
IRF7,0.48186943807260685,-0.028228153947962308,623,0.5618109116699056,healthy,aging,aida,CD4T,0.24891842626613822,0.03148596717679292,True,0.25393694292472974,0.595274113063872,Increase in aging
IRF9,0.35135292623007686,0.03740056635555934,623,0.4400608432485616,healthy,aging,aida,CD4T,6.487787540753697e-05,0.056733926055907796,False,9.487920507576216e-05,4.0228289626039295,Increase in aging
JUN,0.7886146884256782,0.010762902004515816,623,0.8278818098410646,healthy,aging,aida,CD4T,3.3872196165406717e-07,0.07328967907677181,False,7.146881228595422e-07,6.145883435219978,Increase in aging
JUNB,0.6125299602954927,-0.02032983931846392,623,0.6826875768932142,healthy,aging,aida,CD4T,2.4080310536553995e-07,0.04137302907229745,False,5.344139092761544e-07,6.272122246933579,Increase in aging
JUND,0.6755747710860538,-0.016799777259411994,623,0.7356352370272387,healthy,aging,aida,CD4T,8.583814680488663e-07,0.04331159688023069,False,1.6966446204403373e-06,5.7704091155754265,Increase in aging
KAT7,0.001737222045942859,-0.1252312148817237,623,0.00406960349651429,healthy,aging,aida,CD4T,2.697200458694117e-06,-0.1151435585041611,True,5.023512886826971e-06,5.2989924793065795,Decrease in aging
KDM2A,0.033900631318313536,-0.08500299949153696,623,0.05447303919504576,healthy,aging,aida,CD4T,3.308392242022768e-07,-0.10266078280628739,False,7.093417264675935e-07,6.1491444923696825,Decrease in aging
KDM5B,0.10117076277713276,-0.06573429487840125,623,0.14461131628595814,healthy,aging,aida,CD4T,0.024600534253987182,-0.09685324497404377,True,0.027297961255520864,1.5638697869716998,Decrease in aging
KLF10,0.09161854238407388,0.06764348465791689,623,0.13398549839983057,healthy,aging,aida,CD4T,0.0009055575053925711,0.11418704539709967,True,0.0011455302443216025,2.940993440068137,Increase in aging
KLF12,0.003619573773353575,-0.11640565214254547,623,0.007267874322686146,healthy,aging,aida,CD4T,0.0001263840056839275,-0.11281390623717512,True,0.0001756876562529322,3.7552587507958703,Decrease in aging
KLF13,0.034937933048526756,-0.08451688912318994,623,0.05559306327847339,healthy,aging,aida,CD4T,0.006879117199959533,-0.10741253886238034,True,0.008094961170184939,2.0917852301243025,Decrease in aging
KLF2,0.7203652754480281,-0.014369909606680931,623,0.7657664482703828,healthy,aging,aida,CD4T,2.903608960693665e-06,0.033579272040079294,False,5.2849860939244395e-06,5.2769561510887835,Increase in aging
KLF3,0.17385097078560943,-0.05455356504603117,623,0.23904508483021297,healthy,aging,aida,CD4T,6.370223952088507e-08,-0.11725698253964836,False,1.5647249125032935e-07,6.805562002835045,Decrease in aging
KLF6,0.00010865604848500606,0.15444322683127315,623,0.0003524356444449556,healthy,aging,aida,CD4T,6.525884147976988e-13,0.21246863831446813,True,3.1750936335349574e-12,11.498243462835644,Increase in aging
KLF7,0.04111918675696226,-0.08185111580444622,623,0.06343386737506983,healthy,aging,aida,CD4T,2.8345506840456647e-07,-0.1521017522207427,False,6.236011504900462e-07,6.205093092246798,Decrease in aging
KLF8,3.086434408789583e-07,0.20331483200839479,623,3.123471621695058e-06,healthy,aging,aida,CD4T,2.8857491047195004e-20,0.2340968604017011,True,2.5175673223932193e-19,18.59901890712868,Increase in aging
KLF9,0.5561909518097294,-0.02362224966037465,623,0.6310148466720249,healthy,aging,aida,CD4T,1.1722754201449423e-08,-0.04653067532818234,False,3.2327573512978786e-08,7.490426892031558,Decrease in aging
KMT2A,0.021402406033481716,-0.09216880020919409,623,0.03609872484313916,healthy,aging,aida,CD4T,0.002035143999669241,-0.06795087521577348,False,0.0024994729704675635,2.602151555386789,Decrease in aging
LCOR,0.00016580658118062346,-0.15032989152161313,623,0.0005115739638865577,healthy,aging,aida,CD4T,4.706672355570627e-06,-0.13182485611668704,True,8.327189552163418e-06,5.079501549365762,Decrease in aging
LEF1,8.830674504776322e-07,-0.1954474146885492,623,7.407576579653579e-06,healthy,aging,aida,CD4T,1.1756077569589329e-17,-0.25516264914580333,True,9.294648828456563e-17,16.031767014148627,Decrease in aging
