gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
ZNF335,5.2685631965861816e-18,0.4626310256691061,313,2.8456672621028266e-17,healthy,aging,abf300,CD8T
ZNF33A,0.3721803717711777,-0.05061140077591656,313,0.37829282313238316,healthy,aging,abf300,CD8T
ZNF33B,2.343279092656184e-13,-0.3984930692457659,313,3.3552863725179816e-13,healthy,aging,abf300,CD8T
ZNF350,5.3381560033840075e-17,0.449850997627269,313,1.5014120676186326e-16,healthy,aging,abf300,CD8T
ZNF354A,2.3993136146402778e-14,0.41333671567923885,313,3.7645552855060126e-14,healthy,aging,abf300,CD8T
ZNF362,4.1371598081531246e-17,0.4512833754504685,313,1.2125479016533107e-16,healthy,aging,abf300,CD8T
ZNF37A,0.8921590022313997,0.007693697061560767,313,0.8937636047533986,healthy,aging,abf300,CD8T
ZNF384,6.319223283984926e-15,0.42169727680798197,313,1.0830159382091088e-14,healthy,aging,abf300,CD8T
ZNF394,0.04288342610387162,0.11453228873711842,313,0.04464685671001214,healthy,aging,abf300,CD8T
ZNF397,1.0619533611078452e-16,-0.44595179038267263,313,2.8030915741093353e-16,healthy,aging,abf300,CD8T
ZNF407,2.6898690993301465e-15,0.4269302121869432,313,4.781814513306689e-15,healthy,aging,abf300,CD8T
ZNF410,1.1781129417553937e-17,0.4582477694552868,313,4.96705991331632e-17,healthy,aging,abf300,CD8T
ZNF414,1.0916758643769153e-18,-0.47105422152091886,313,1.1157286230702628e-17,healthy,aging,abf300,CD8T
ZNF428,2.2576339114034284e-16,0.44161825048028996,313,5.261281960885814e-16,healthy,aging,abf300,CD8T
ZNF429,8.237782165867887e-14,-0.40539384985996657,313,1.2203308801564927e-13,healthy,aging,abf300,CD8T
ZNF43,2.6332691867443413e-13,-0.39771287547652934,313,3.741660411521934e-13,healthy,aging,abf300,CD8T
ZNF430,1.7680039541714454e-06,-0.2662586419010825,313,2.055904389297473e-06,healthy,aging,abf300,CD8T
ZNF431,3.6734223583796685e-07,-0.2826771601527384,313,4.3349496898674147e-07,healthy,aging,abf300,CD8T
ZNF439,2.507585718869821e-19,-0.47884754693886233,313,4.724857135367214e-18,healthy,aging,abf300,CD8T
ZNF44,2.6238090397244366e-12,0.3819048500412931,313,3.5215942880879786e-12,healthy,aging,abf300,CD8T
ZNF451,3.0554736542341764e-11,0.36402752994264265,313,3.9857115336099206e-11,healthy,aging,abf300,CD8T
ZNF460,0.0001575553132279176,-0.21200835944832785,313,0.0001755166189359002,healthy,aging,abf300,CD8T
ZNF468,1.7340179164031828e-16,0.44314144865194044,313,4.1990968671155345e-16,healthy,aging,abf300,CD8T
ZNF480,2.75361429661905e-15,0.42678791392546933,313,4.853663269673452e-15,healthy,aging,abf300,CD8T
ZNF483,2.888410142494118e-07,-0.2850979921993811,313,3.423073296530145e-07,healthy,aging,abf300,CD8T
ZNF487,2.392015230096131e-17,0.45434014566977793,313,7.834091077432617e-17,healthy,aging,abf300,CD8T
ZNF490,1.5653735864922073e-16,0.4437300193152858,313,3.8407814435073105e-16,healthy,aging,abf300,CD8T
ZNF493,2.5602299641446983e-12,-0.3820780741972826,313,3.4445605904797024e-12,healthy,aging,abf300,CD8T
ZNF496,1.6459407066993247e-19,-0.48110787750763895,313,4.100423683959638e-18,healthy,aging,abf300,CD8T
ZNF506,1.2955000296912183e-16,-0.4448155573594869,313,3.325059062387136e-16,healthy,aging,abf300,CD8T
ZNF507,0.34015072755290254,-0.054092716977532554,313,0.34636920520469233,healthy,aging,abf300,CD8T
ZNF511,1.5701675265131074e-17,0.45666859149989286,313,5.879305758764753e-17,healthy,aging,abf300,CD8T
ZNF512,2.868287111641959e-14,-0.412200091189034,313,4.441009262526077e-14,healthy,aging,abf300,CD8T
ZNF516,4.594401072946009e-15,-0.4236608753762161,313,7.94744045848114e-15,healthy,aging,abf300,CD8T
ZNF518A,5.404042532126379e-07,0.27874154647535776,313,6.336950927145974e-07,healthy,aging,abf300,CD8T
ZNF518B,7.3284103811290075e-16,-0.4347270608080593,313,1.4843159571959481e-15,healthy,aging,abf300,CD8T
ZNF524,1.5722034708786974e-14,0.4160108268872945,313,2.5531101349254648e-14,healthy,aging,abf300,CD8T
ZNF529,4.85905410706508e-11,-0.36052174705232753,313,6.250561517501731e-11,healthy,aging,abf300,CD8T
ZNF540,1.0332864367976872e-13,-0.403911559991821,313,1.5185764897000313e-13,healthy,aging,abf300,CD8T
ZNF550,4.228261012796523e-15,-0.4241703697016859,313,7.359799419148948e-15,healthy,aging,abf300,CD8T
ZNF563,1.734692348287392e-15,-0.42958298844245324,313,3.2030399051241487e-15,healthy,aging,abf300,CD8T
ZNF569,1.3339759316177122e-09,0.3341511585054301,313,1.6810511174332481e-09,healthy,aging,abf300,CD8T
ZNF580,2.6448063565712106e-19,-0.47856353761644327,313,4.724857135367214e-18,healthy,aging,abf300,CD8T
ZNF581,3.8228035239782725e-20,-0.48963226758391126,313,1.3102513023799148e-18,healthy,aging,abf300,CD8T
ZNF585A,5.816280891400758e-06,-0.2530483916051607,313,6.665984478416084e-06,healthy,aging,abf300,CD8T
ZNF586,1.4911803213138045e-15,-0.4304923663280209,313,2.777865782514345e-15,healthy,aging,abf300,CD8T
ZNF592,9.192285802599847e-18,0.45960557281133146,313,4.297927052141272e-17,healthy,aging,abf300,CD8T
ZNF600,8.04960843892396e-15,0.4201977623909922,313,1.3545698883627329e-14,healthy,aging,abf300,CD8T
ZNF606,3.249506077486929e-14,-0.4114030643379724,313,4.9724569454951085e-14,healthy,aging,abf300,CD8T
ZNF609,2.619857600515734e-19,-0.4786140368619182,313,4.724857135367214e-18,healthy,aging,abf300,CD8T
ZNF611,1.1593574441623748e-16,0.4454507125981153,313,3.03148542910067e-16,healthy,aging,abf300,CD8T
ZNF626,5.302981082256018e-06,0.2540994805516736,313,6.102810873588009e-06,healthy,aging,abf300,CD8T
ZNF639,9.862205852450907e-08,-0.2956492027674859,313,1.1813437978095909e-07,healthy,aging,abf300,CD8T
ZNF641,2.725679467916654e-14,0.4125252045484675,313,4.2526692062453113e-14,healthy,aging,abf300,CD8T
ZNF644,0.0011385274194185293,0.18309382247725392,313,0.00123377387668506,healthy,aging,abf300,CD8T
ZNF652,4.330514312946489e-16,0.4378253265314024,313,9.348995241516256e-16,healthy,aging,abf300,CD8T
ZNF654,7.81798345395279e-16,0.4343440103297864,313,1.5663888790833468e-15,healthy,aging,abf300,CD8T
ZNF655,3.873803222510935e-17,0.4516519416490316,313,1.1474209547545695e-16,healthy,aging,abf300,CD8T
ZNF658,2.6956828136055664e-15,-0.42691709804180045,313,4.781814513306689e-15,healthy,aging,abf300,CD8T
ZNF664,1.6603424411469084e-17,0.45636070268930345,313,6.001647660511871e-17,healthy,aging,abf300,CD8T
ZNF672,7.298084573028508e-15,0.42080590640529675,313,1.2355706799929724e-14,healthy,aging,abf300,CD8T
