gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
RREB1,0.011127063261290947,-0.14355564385185005,312,0.03572143915467877,healthy,aging,abf300,NK
RUNX1,0.49742782705327815,-0.038555368952770085,312,0.5247863575412084,healthy,aging,abf300,NK
RUNX2,1.109444920141393e-07,-0.2949679295182146,312,2.065525395439525e-06,healthy,aging,abf300,NK
RUNX3,0.003985198780553912,-0.16257671676278215,312,0.015740576758060017,healthy,aging,abf300,NK
RXRB,0.30458313033514156,-0.0583074439280922,312,0.36240812312433196,healthy,aging,abf300,NK
SAFB,0.12534031845500024,-0.08695881194575295,312,0.2173710180329182,healthy,aging,abf300,NK
SAFB2,0.00783141715970777,-0.15029770019916808,312,0.02708900033931704,healthy,aging,abf300,NK
SATB1,4.477555921525198e-08,-0.30360596688898694,312,9.65553999743031e-07,healthy,aging,abf300,NK
SCMH1,1.0115574583463654e-06,-0.27263926494691604,312,1.3339913981942561e-05,healthy,aging,abf300,NK
SCML4,4.15351478187679e-06,-0.2572575902565317,312,4.7803179216872756e-05,healthy,aging,abf300,NK
SETBP1,0.6117971265603874,0.02884187517907518,312,0.6286811381700085,healthy,aging,abf300,NK
SETDB1,0.028315198941302713,-0.12416561153183005,312,0.07290485959138723,healthy,aging,abf300,NK
SETDB2,0.07791820291255348,-0.09995539230925893,312,0.15657848394808369,healthy,aging,abf300,NK
SGSM2,0.0007083056133957674,-0.19071683786490443,312,0.0037677096914245445,healthy,aging,abf300,NK
SKI,0.0011581564983773505,-0.1831151278327806,312,0.005553886844491386,healthy,aging,abf300,NK
SKIL,2.6787747360872122e-05,-0.235329504540199,312,0.00023882597294974715,healthy,aging,abf300,NK
SLC2A4RG,0.5294170463263155,0.0357362977312174,312,0.5539189922719963,healthy,aging,abf300,NK
SMAD3,2.461335500662879e-09,-0.3294926096076977,312,1.9304254313626682e-07,healthy,aging,abf300,NK
SMAD4,0.1454214902957363,-0.08261449770366443,312,0.23724691586907495,healthy,aging,abf300,NK
SMAD5,0.05712681968386076,-0.10781736990526528,312,0.1273284396474784,healthy,aging,abf300,NK
SMYD3,0.005693220074590294,-0.15619927215074383,312,0.021074902381378102,healthy,aging,abf300,NK
SNAI1,0.0003177896768150318,-0.2025263056572315,312,0.0019342390906145687,healthy,aging,abf300,NK
SNAPC2,0.1429192074539085,-0.08312969704993768,312,0.23498145017746513,healthy,aging,abf300,NK
SNAPC5,0.4571724611273037,-0.04224377731442866,312,0.4871888348376822,healthy,aging,abf300,NK
SON,0.03618085186816716,-0.11865671357375066,312,0.08842656074343558,healthy,aging,abf300,NK
SOX13,0.00023874179737912697,-0.20658288294183103,312,0.0015172632015617467,healthy,aging,abf300,NK
SOX4,1.1975329045063168e-09,-0.33555939316398553,312,1.2633972142436141e-07,healthy,aging,abf300,NK
SP1,0.29082087395884243,-0.05998940082726044,312,0.3513160557556246,healthy,aging,abf300,NK
SP100,0.011727242502934302,-0.1425238618085464,312,0.03711672252178707,healthy,aging,abf300,NK
SP110,0.018213571829534377,-0.1336156757970546,312,0.051014119327855136,healthy,aging,abf300,NK
SP140,0.5082613820956039,-0.03759038298888353,312,0.5344343104094971,healthy,aging,abf300,NK
SP140L,0.0074713396871448935,-0.15118146371145577,312,0.02612904984509789,healthy,aging,abf300,NK
SP2,0.3575314504615519,-0.05226338684852912,312,0.40198473915126526,healthy,aging,abf300,NK
SP3,0.02546303241643544,-0.12649181464076079,312,0.06743974694394826,healthy,aging,abf300,NK
SP4,0.25179115225948256,-0.06507242437367171,312,0.32133830520212187,healthy,aging,abf300,NK
SPEN,0.16428637136364932,-0.07893241323118144,312,0.2505065918913703,healthy,aging,abf300,NK
SPI1,0.946036961638577,-0.003847296077195078,312,0.9475338555652203,healthy,aging,abf300,NK
SRCAP,0.150646079138246,-0.08156018680517277,312,0.24264368471885422,healthy,aging,abf300,NK
SREBF1,0.0022493729991044193,-0.17236016856048197,312,0.00968607556757209,healthy,aging,abf300,NK
SREBF2,0.3930622957929295,-0.048518853970437245,312,0.4304644173649211,healthy,aging,abf300,NK
STAT1,0.0010934973036878155,-0.18401845587720525,312,0.005283845749880819,healthy,aging,abf300,NK
STAT2,0.1444423595064883,-0.08281528118498918,312,0.23687050147048466,healthy,aging,abf300,NK
STAT3,0.06077686409910737,-0.1062832339155763,312,0.13041272872791512,healthy,aging,abf300,NK
STAT4,0.22062483309339434,-0.06953965921161062,312,0.2947741684488974,healthy,aging,abf300,NK
STAT5A,3.0574795792634327e-09,-0.3276399077007887,312,1.935384573667423e-07,healthy,aging,abf300,NK
STAT5B,0.228224410763682,-0.0684112402368426,312,0.30097094169460564,healthy,aging,abf300,NK
STAT6,0.10163462826978577,-0.09284813136205103,312,0.1875647804512373,healthy,aging,abf300,NK
TBP,0.09809865472179906,-0.09381726737820904,312,0.18413441602258043,healthy,aging,abf300,NK
TBPL1,0.38955982547946244,-0.048878525167298514,312,0.4281100165425343,healthy,aging,abf300,NK
TBX21,0.013283903999545916,0.14005023303320993,312,0.04121917270447336,healthy,aging,abf300,NK
TCF12,0.12942970478371546,-0.08603275742460358,312,0.22202981877531675,healthy,aging,abf300,NK
TCF20,0.1818141915491638,-0.0757856855017189,312,0.2621603263112089,healthy,aging,abf300,NK
TCF4,3.6700889440868546e-08,-0.30546202836202047,312,9.292665206425384e-07,healthy,aging,abf300,NK
TCF7,7.80994936404206e-08,-0.2983435029872185,312,1.5753892601042702e-06,healthy,aging,abf300,NK
TERF1,0.2690244362335634,-0.06276618103995142,312,0.3345628057678696,healthy,aging,abf300,NK
TERF2,0.15628820128870022,-0.0804523204702254,312,0.24794594339786277,healthy,aging,abf300,NK
TET2,0.031193061014563296,-0.12201390823983807,312,0.07898083048887426,healthy,aging,abf300,NK
TET3,0.028063688036567565,-0.12436244258242007,312,0.07280456773421011,healthy,aging,abf300,NK
TFCP2,0.22312002162219566,-0.06916615450717778,312,0.2960900915866873,healthy,aging,abf300,NK
TFDP1,0.28545700929375084,-0.06065933783679873,312,0.3479906213985838,healthy,aging,abf300,NK
TFDP2,0.8898706125203972,-0.007870672943622785,312,0.8941080916276373,healthy,aging,abf300,NK
TFE3,0.2589593652287136,-0.06410032403446261,312,0.32891223860935176,healthy,aging,abf300,NK
TFEB,0.5776203890344042,-0.031645334299225655,312,0.5964660787255756,healthy,aging,abf300,NK
TGIF1,4.60440010261016e-06,-0.25609656372820205,312,5.0251470085383194e-05,healthy,aging,abf300,NK
TGIF2,0.006917796591643664,-0.15261718417584974,312,0.025022658528631083,healthy,aging,abf300,NK
THAP1,0.35938581805342174,-0.052062405745667624,312,0.4033532319642127,healthy,aging,abf300,NK
THAP11,0.4079393476551505,-0.0470121873743547,312,0.445216563906397,healthy,aging,abf300,NK
THAP12,0.0325527249282724,-0.12105583902973731,312,0.08144614576915585,healthy,aging,abf300,NK
THAP3,0.01650803997578907,-0.13564742281624725,312,0.04742170981560906,healthy,aging,abf300,NK
THAP4,0.30334027718252554,-0.05845724105293882,312,0.36160903099159825,healthy,aging,abf300,NK
THAP5,0.1589099048767898,-0.07994779268693594,312,0.24837029577039,healthy,aging,abf300,NK
THAP6,0.08744382286308017,-0.09691636831731801,312,0.1713682348988537,healthy,aging,abf300,NK
THAP7,0.11287871681527817,-0.08993380655979112,312,0.20298928336383829,healthy,aging,abf300,NK
THRA,0.2638270535238668,-0.06345074204320825,312,0.3309496238517896,healthy,aging,abf300,NK
THYN1,0.632241885680633,-0.027198059236497176,312,0.6468097090674576,healthy,aging,abf300,NK
TMF1,0.0028844839526562488,-0.16816920863090132,312,0.012091909549876857,healthy,aging,abf300,NK
TOPORS,0.0006719813916144456,-0.1915138455225646,312,0.003635591631555078,healthy,aging,abf300,NK
TP53,0.05689032145652634,-0.10791954023975829,312,0.12724937626141758,healthy,aging,abf300,NK
TRAFD1,0.312634993269902,-0.05734660801647711,312,0.3685250479326778,healthy,aging,abf300,NK
TRERF1,0.10492395664895829,-0.09197029649586547,312,0.19195625595026183,healthy,aging,abf300,NK
TRPS1,0.00035460694796828047,-0.20095047152329099,312,0.002137773314894491,healthy,aging,abf300,NK
TSC22D1,0.15774338332111107,-0.08017150026652217,312,0.24822820393746844,healthy,aging,abf300,NK
TSHZ1,0.05290887243383676,-0.10969477450426639,312,0.12223108120663748,healthy,aging,abf300,NK
TTF1,0.04008158096923575,-0.11629513620974401,312,0.09574204057934428,healthy,aging,abf300,NK
UBP1,0.16462992452892583,-0.07886838385327868,312,0.2505065918913703,healthy,aging,abf300,NK
USF1,0.2740939445164178,-0.062107113214933674,312,0.3395332032855038,healthy,aging,abf300,NK
USF2,0.013939482186648724,-0.13908425896163967,312,0.04221862308205092,healthy,aging,abf300,NK
USF3,0.1415786699953027,-0.08340854103827353,312,0.2345217353621156,healthy,aging,abf300,NK
VEZF1,0.002505633188015157,-0.1705535124716327,312,0.01064473696653419,healthy,aging,abf300,NK
XBP1,0.31171054523062564,0.0574560903478294,312,0.3685250479326778,healthy,aging,abf300,NK
XPA,0.008882052567427629,-0.14791161776460607,312,0.030391023109090212,healthy,aging,abf300,NK
YBX1,0.2681538851251195,0.06288020866664865,312,0.3341366324492139,healthy,aging,abf300,NK
YBX3,1.5606642303696147e-05,-0.24189804917826196,312,0.000147447829525965,healthy,aging,abf300,NK
YY1,0.09969569460039644,-0.09337617610821217,312,0.18559722782556165,healthy,aging,abf300,NK
ZBED1,0.038586770585882654,-0.11717613302051735,312,0.09322681595749512,healthy,aging,abf300,NK
ZBED4,8.891892315296439e-09,-0.31833410715738214,312,3.126982130875731e-07,healthy,aging,abf300,NK
ZBED5,0.001999790114513737,-0.1743101002634655,312,0.008914557341459123,healthy,aging,abf300,NK
ZBED6,0.09064160383054831,-0.09595592764877642,312,0.1751450488940921,healthy,aging,abf300,NK
ZBTB1,0.0004394541337908464,-0.19783160843050832,312,0.002528858788087325,healthy,aging,abf300,NK
ZBTB10,1.0465325105442471e-05,-0.24664057081687543,312,0.00010515159986896949,healthy,aging,abf300,NK
ZBTB11,0.12009040551424255,-0.08818268212276495,312,0.21233862204054618,healthy,aging,abf300,NK
ZBTB14,0.3236223393082812,-0.056061277541539944,312,0.37653409256516807,healthy,aging,abf300,NK
ZBTB16,0.000495541160353331,-0.19606447664900647,312,0.0028006924509255226,healthy,aging,abf300,NK
ZBTB17,0.3184864356492632,-0.05665848982555904,312,0.37264679069497897,healthy,aging,abf300,NK
ZBTB2,0.02724499589741584,-0.12501380316750507,312,0.07097153252289805,healthy,aging,abf300,NK
ZBTB20,0.0014966803538753997,-0.17903147639764816,312,0.006966166647081823,healthy,aging,abf300,NK
ZBTB21,0.025988962539568852,-0.12604657331849242,312,0.06854588869811286,healthy,aging,abf300,NK
ZBTB24,0.24462036034347698,-0.0660642868665545,312,0.3153659635385355,healthy,aging,abf300,NK
ZBTB25,0.005468471652328234,-0.15693086707974405,312,0.020482500330909894,healthy,aging,abf300,NK
ZBTB33,0.3373445000917804,-0.05449512686289956,312,0.3866851124543496,healthy,aging,abf300,NK
ZBTB37,0.3737119071249382,-0.05053103645749295,312,0.4164782345247991,healthy,aging,abf300,NK
ZBTB38,0.32979815093937526,0.05535122336004406,312,0.3802590702087879,healthy,aging,abf300,NK
ZBTB4,0.3460604755511735,-0.05352144555139658,312,0.3932787810123749,healthy,aging,abf300,NK
ZBTB40,0.1746910666043641,-0.07703603696465362,312,0.2553797809712759,healthy,aging,abf300,NK
ZBTB41,0.24048258174128673,-0.06664588704917136,312,0.31257797585674435,healthy,aging,abf300,NK
ZBTB43,0.0022440706742403193,-0.1723994952462926,312,0.00968607556757209,healthy,aging,abf300,NK
ZBTB44,0.3872819094367186,-0.04911349717447876,312,0.42650057275409353,healthy,aging,abf300,NK
ZBTB5,0.07967908267486179,-0.0993718159112747,312,0.15910681177661676,healthy,aging,abf300,NK
ZBTB7A,0.1318018648330692,-0.08550589840766286,312,0.22367447838963214,healthy,aging,abf300,NK
ZBTB7B,0.3259236318380001,-0.055795674196165476,312,0.37785651822976934,healthy,aging,abf300,NK
ZC3H8,0.001461683565300022,-0.1794118978558668,312,0.006853671828406769,healthy,aging,abf300,NK
ZEB1,1.7774693545150987e-07,-0.29036611441375776,312,2.908269356624163e-06,healthy,aging,abf300,NK
ZEB2,0.009127821106319208,0.1473898969076205,312,0.03089791850427839,healthy,aging,abf300,NK
ZFAT,0.003057999263550384,-0.16717102224884295,312,0.012734957459390742,healthy,aging,abf300,NK
ZFHX3,2.0955143149694853e-08,-0.31062429814466325,312,6.31647886369072e-07,healthy,aging,abf300,NK
ZFP14,0.353732231294416,-0.0526772063464563,312,0.3991310203375496,healthy,aging,abf300,NK
ZFP62,0.06215344489834179,-0.10572436020968416,312,0.1324157318712059,healthy,aging,abf300,NK
ZFP64,0.3412206219559031,-0.05406016186054152,312,0.38940379162113536,healthy,aging,abf300,NK
ZFP90,0.15842684737873183,-0.08004027956612883,312,0.24822820393746844,healthy,aging,abf300,NK
ZFP91,0.14627751893966165,-0.08243980026518896,312,0.23756304467334294,healthy,aging,abf300,NK
ZFX,0.1827092694303825,-0.0756311454599906,312,0.2623187122712794,healthy,aging,abf300,NK
ZFY,0.03853170259355412,-0.11720913581715242,312,0.09322681595749512,healthy,aging,abf300,NK
ZGPAT,0.5213486783747199,-0.03643884229431728,312,0.547286423567492,healthy,aging,abf300,NK
ZHX1,0.21500034996334053,-0.07039279138570406,312,0.2889495149188844,healthy,aging,abf300,NK
ZHX2,0.0006135146328891374,-0.1928845485013721,312,0.0033478858846450344,healthy,aging,abf300,NK
ZKSCAN1,0.00012319206789608407,-0.2156811808716638,312,0.0008569294393211122,healthy,aging,abf300,NK
ZKSCAN5,0.11163475804722849,-0.09024466523707834,312,0.2018994338397018,healthy,aging,abf300,NK
ZKSCAN8,0.10010827636704686,-0.09326313658919862,312,0.18559722782556165,healthy,aging,abf300,NK
ZMAT1,4.290669706235329e-06,-0.2568921880351051,312,4.796035587214805e-05,healthy,aging,abf300,NK
ZNF10,2.1028011049708366e-09,-0.33082971692526,312,1.9015329992002992e-07,healthy,aging,abf300,NK
ZNF100,0.00024264363659231395,-0.2063550253099733,312,0.001518009811413757,healthy,aging,abf300,NK
ZNF101,0.007682886064815434,-0.15065776663910282,312,0.026721246588066867,healthy,aging,abf300,NK
ZNF107,0.15670804235423802,-0.08037109801862649,312,0.24799047702558166,healthy,aging,abf300,NK
ZNF12,0.1655241904447837,-0.0787021841408829,312,0.25084076172663705,healthy,aging,abf300,NK
ZNF121,0.004126104122695939,-0.16196527572811803,312,0.01592575554674713,healthy,aging,abf300,NK
ZNF124,0.00022996576454148744,-0.20710835860801458,312,0.001485391111783281,healthy,aging,abf300,NK
ZNF131,0.02377362435709131,-0.12797773097548595,312,0.0643107017864906,healthy,aging,abf300,NK
ZNF134,0.003232431434852889,-0.16621809119869732,312,0.013373392799097246,healthy,aging,abf300,NK
ZNF136,0.05339530429133072,-0.10947205503236383,312,0.12290628224149944,healthy,aging,abf300,NK
ZNF138,0.0696021173258342,-0.10286556705924735,312,0.1430459099586138,healthy,aging,abf300,NK
ZNF14,0.011173530730847389,-0.1434740261571777,312,0.03572143915467877,healthy,aging,abf300,NK
ZNF141,0.11727619617445009,-0.08885597869842775,312,0.20970574061702515,healthy,aging,abf300,NK
ZNF142,0.17720004211198614,-0.07659138850699546,312,0.2578566130043385,healthy,aging,abf300,NK
ZNF143,0.42226885930825975,-0.04559148614675271,312,0.4545853536430755,healthy,aging,abf300,NK
ZNF146,0.04551886573851504,-0.11330788906042816,312,0.10671645189807415,healthy,aging,abf300,NK
ZNF148,0.21045662400224152,-0.07109375497651006,312,0.28465607477226257,healthy,aging,abf300,NK
ZNF16,0.06401076463717259,-0.10498624376997163,312,0.1355144281449172,healthy,aging,abf300,NK
ZNF160,0.12147714559396047,-0.08785542085792854,312,0.21419229292751246,healthy,aging,abf300,NK
ZNF18,0.4905725215814567,-0.03917175052585266,312,0.5192849601355554,healthy,aging,abf300,NK
ZNF184,0.004412880138727857,-0.16077697742771868,312,0.016885433312970616,healthy,aging,abf300,NK
ZNF189,0.19826436930887398,-0.07303024841499549,312,0.2731292467982599,healthy,aging,abf300,NK
ZNF195,0.05493237527239127,-0.10877919392456406,312,0.1251758182483936,healthy,aging,abf300,NK
ZNF197,0.22150971975338535,-0.0694068575389234,312,0.2947741684488974,healthy,aging,abf300,NK
ZNF207,0.033819830007848155,-0.12019322102188047,312,0.08346233358495647,healthy,aging,abf300,NK
ZNF211,0.1422691096035583,-0.08326467255952902,312,0.2345217353621156,healthy,aging,abf300,NK
ZNF217,4.318705031141304e-06,-0.25681887044497564,312,4.796035587214805e-05,healthy,aging,abf300,NK
ZNF22,0.014078156589504561,-0.13888505645260882,312,0.04223446976851369,healthy,aging,abf300,NK
ZNF224,0.2035212038530307,-0.07218502110237152,312,0.2776485388770872,healthy,aging,abf300,NK
ZNF226,0.18454728769750928,-0.07531554386582166,312,0.2631045790822598,healthy,aging,abf300,NK
ZNF227,0.4194835933567572,-0.04586538959667013,312,0.45235624292134125,healthy,aging,abf300,NK
ZNF236,0.19315124830923328,-0.0738681637307602,312,0.2675377246821546,healthy,aging,abf300,NK
ZNF24,0.02531140173013485,-0.12662165199039693,312,0.06734492697302562,healthy,aging,abf300,NK
ZNF250,0.19214862630127535,-0.07403436344315598,312,0.2667326325629546,healthy,aging,abf300,NK
ZNF251,0.037968067298582556,-0.11754924248187675,312,0.09243764076924138,healthy,aging,abf300,NK
ZNF253,0.056313713872131424,-0.10817012434834077,312,0.12685615971907185,healthy,aging,abf300,NK
ZNF254,0.10027383262626456,-0.09321788125728586,312,0.18559722782556165,healthy,aging,abf300,NK
ZNF26,0.13968567557824743,-0.0838057603271148,312,0.2320762011575607,healthy,aging,abf300,NK
ZNF263,0.0671525110808188,-0.10377679996514147,312,0.13982743261236283,healthy,aging,abf300,NK
ZNF264,0.09703896390949011,-0.09411310681870429,312,0.1828144766509144,healthy,aging,abf300,NK
ZNF266,0.13355806861082983,-0.08512053641102578,312,0.22544601981508075,healthy,aging,abf300,NK
ZNF267,0.07595659410597116,-0.1006182149434747,312,0.15410424381115304,healthy,aging,abf300,NK
ZNF274,6.0139048795681906e-05,-0.2251306522722781,312,0.00045865081792369444,healthy,aging,abf300,NK
ZNF276,0.47366953080384566,-0.04071161754010703,312,0.503920694115688,healthy,aging,abf300,NK
ZNF277,0.0019472190759990857,-0.1747490176965583,312,0.008741770745442703,healthy,aging,abf300,NK
ZNF28,0.24857869457987777,-0.06551430612981554,312,0.3178794215536619,healthy,aging,abf300,NK
ZNF280D,0.004988181754285501,-0.15858950463757732,312,0.01884362105700959,healthy,aging,abf300,NK
ZNF281,0.09439060659742621,-0.09486387103676797,312,0.17942718911763,healthy,aging,abf300,NK
ZNF282,0.004102066429277144,-0.162068236548758,312,0.01592575554674713,healthy,aging,abf300,NK
ZNF292,0.12339230333779999,-0.0874082033202928,312,0.21576609948294861,healthy,aging,abf300,NK
ZNF296,5.661342429483753e-09,-0.3223082762611624,312,2.559735541326347e-07,healthy,aging,abf300,NK
ZNF3,0.028677375561319437,-0.12388479132812684,312,0.07349303129682268,healthy,aging,abf300,NK
ZNF302,0.0800214458762867,-0.0992595668784081,312,0.15928797245185375,healthy,aging,abf300,NK
ZNF316,0.0009807796398648907,-0.18571780347160635,312,0.004888452850665164,healthy,aging,abf300,NK
ZNF317,0.2609036903929636,-0.06383985884904331,312,0.33030407203749196,healthy,aging,abf300,NK
ZNF318,0.3466957301839483,-0.05345109228431822,312,0.39329461864953275,healthy,aging,abf300,NK
ZNF319,0.2790700375339768,-0.06146820278666309,312,0.34367963766343834,healthy,aging,abf300,NK
